"DSMeson",0.8561777902079856
"LambdaCBar",0.09466927462194472
"XiCBar",0.21711170265994356
"DZeroBar",0.1681089670960549
"BCMeson",0.9288475583776459
"XiCBar",0.0851655173508551
"DZeroBar",0.6211766027338214
"DZero",0.6047432546966139
"DSMesonBar",0.547611158851703
"XiCBar",0.25935923912091335
"BCMesonBar",0.6097026101110216
"DSMeson",0.24847778181469077
"DZero",0.18283170700054105
"BCMesonBar",0.25936627529720324
"DZeroBar",0.25353387338079464
"XiC",0.33689723591211956
"DSMeson",0.45499181159866575
"XiCBar",0.6765148759677727
"DZeroBar",0.965478641964743
"XiCBar",0.4530287955973052
"LambdaCBar",0.3108882739103122
"XiCBar",0.013935138042303993
"DSMeson",0.7213496388136952
"XiCBar",1.197669644473808
"BCMeson",0.21316035645231882
"DSMeson",2.0953211106766805
"DZeroBar",0.7988921240380833
"LambdaC",0.09569599674470075
"LambdaC",0.3977870725741182
"LambdaC",0.10496088458336289
"DSMesonBar",0.49602870442781777
"BCMesonBar",0.19512342373857128
"XiCBar",0.7608100299710162
"LambdaCBar",0.017029774294494354
"DSMesonBar",0.6544830562718016
"DZeroBar",0.34394520447709903
"XiC",0.3384784265130668
"DZeroBar",0.14254113575313376
"DSMesonBar",0.19357942216085186
"BCMesonBar",0.9207235848851608
"XiC",0.717193699524996
"DZeroBar",1.2437385909595362
"DZero",1.33935880907561
"XiC",0.2453650773119474
"XiCBar",0.927598910834821
"LambdaC",0.04411329276922463
"LambdaCBar",0.5330335255186328
"DZeroBar",0.223629533871975
"XiC",0.7907961742364537
"LambdaCBar",0.15702667428378847
"DZero",0.06227981308019972
"DZero",0.8550025002526715
"DSMesonBar",0.38304982436932516
"BCMeson",0.18662091244043508
"DSMeson",1.216446566960642
"XiCBar",0.2712272985020063
"DZero",0.4081973604113155
"DSMesonBar",1.7627216619000068
"LambdaCBar",0.050836186688357723
"BCMesonBar",0.1448155243221296
"DSMesonBar",0.15488218416037372
"DSMesonBar",0.04608837426514791
"DSMesonBar",0.43562343011669763
"DZeroBar",0.29979407720692436
"DZero",0.028897858769106024
"BCMeson",0.17152392911913295
"BCMesonBar",0.11496899307084618
"LambdaCBar",0.07251536556036371
"DZeroBar",0.21629481863402333
"DSMesonBar",0.32676566001327867
"DZeroBar",0.0016613738691866947
"DSMesonBar",0.009155952639888757
"BCMeson",0.021109411388463183
"XiCBar",0.08514005483603647
"DSMeson",0.5461140208919918
"DZeroBar",0.2916661963601946
"BCMesonBar",0.1949477164397941
"BCMesonBar",0.32736603892255467
"LambdaCBar",0.2721512335774569
"DSMesonBar",0.6976039437031368
"BCMesonBar",1.2494341924818637
"BCMeson",0.13463941169536356
"DZeroBar",0.7514451643582795
"DZero",0.041039111083695616
"LambdaCBar",0.11264741441801834
"XiCBar",0.25138084014968287
"XiC",0.4508889389264864
"DSMesonBar",0.6326359256661047
"DSMeson",0.08420434664121997
"BCMesonBar",0.6356203780115564
"DSMeson",2.1026004776831564
"DZero",0.11018325954277053
"DSMesonBar",0.7226111641746469
"XiC",0.4325661929309033
"BCMesonBar",0.38589689382843934
"LambdaCBar",0.0302841646506491
"XiCBar",0.5964957631771466
"BCMeson",0.8782566968904907
"BCMeson",0.5892054347844895
"BCMeson",0.602370027239591
"BCMesonBar",0.398460356242037
"BCMeson",0.1843786540097428
"LambdaCBar",0.061032274662340694
"LambdaC",0.002237420956871376
"DZeroBar",0.6026638064865548
"LambdaCBar",0.028724500214333416
"DSMeson",0.06279471445791963
"BCMeson",0.4222137432760321
"XiC",0.12360433270802115
"BCMesonBar",0.10983441218992751
"XiCBar",0.7480327567114428
"XiC",0.030202829039479864
"DZeroBar",0.1297672528540387
"DSMeson",0.2636020760523599
"DSMesonBar",0.5789790323325142
"LambdaCBar",0.08102663232594952
"DZeroBar",0.020555622171445943
"BCMesonBar",0.3960080133492774
"BCMesonBar",0.16884607214684025
"DSMeson",1.0708272491267754
"DZeroBar",0.5255084472668816
"LambdaCBar",0.0012709805725668148
"DZero",0.006829647351087309
"BCMeson",0.10051404230112115
"LambdaC",0.38818178267633
"DSMeson",0.07070904490627432
"LambdaCBar",0.17196730009024852
"XiCBar",0.3562182222379189
"XiC",0.6580131626439737
"DZero",0.027827350729014263
"BCMesonBar",0.3907993919282129
"BCMeson",0.4009085540626977
"LambdaCBar",0.5639501076129115
"BCMesonBar",0.0004888930159206216
"DSMesonBar",0.27328525021758404
"DSMeson",0.03709151957736797
"DSMesonBar",1.075822321511648
"BCMesonBar",1.1903110010723679
"DSMeson",0.5918615943500231
"DSMesonBar",0.23495077733085648
"LambdaCBar",0.01162164518541368
"LambdaCBar",0.08218436040328919
"XiC",0.6513822931839998
"LambdaC",0.03174766787761104
"DZero",0.7034139782917849
"BCMesonBar",0.24554806259630163
"LambdaC",0.06220238219032043
"DSMeson",0.43821380588643194
"XiCBar",0.09221686173023966
"DSMeson",0.8150409870301196
"BCMesonBar",0.7578565377133728
"BCMesonBar",0.43268416708057705
"BCMeson",0.6248848241167635
"DSMesonBar",0.2621687839338616
"LambdaCBar",0.20421578349910968
"DZero",0.22334326454415057
"BCMeson",0.136429994988356
"BCMeson",0.8758049731755325
"BCMesonBar",0.7114374609546886
"DZeroBar",1.3705457319310173
"DSMesonBar",0.4022186924052941
"DZero",0.4080996694197544
"XiCBar",0.1488378810098573
"XiC",0.9677207419310272
"BCMeson",0.37853894475224603
"XiCBar",0.25774405874714795
"DSMesonBar",0.4643674687492035
"DZero",0.8037711088334598
"DZero",0.3003280795994897
"LambdaC",0.7080772601867213
"DSMesonBar",0.20449763170885263
"LambdaCBar",0.05849814937603002
"XiCBar",0.42595741135555043
"BCMeson",1.2883680426510749
"XiCBar",0.33345185467332217
"LambdaC",0.07812168294318154
"BCMesonBar",0.5132505053694514
"DSMesonBar",0.3397289621794668
"DSMesonBar",0.18699560310419863
"BCMesonBar",0.6699677057220148
"DSMesonBar",0.24405269935021942
"DZeroBar",0.10347718077333601
"LambdaCBar",0.008895029388023576
"DSMesonBar",0.2894060160293119
"BCMesonBar",0.7006766447508553
"DZeroBar",0.1122244287846706
"DZeroBar",0.0797316997166989
"XiC",0.38533392767318314
"BCMeson",0.4228216370776071
"BCMeson",0.1663985933076338
"DZeroBar",0.7369339063348842
"LambdaC",0.7385090894782804
"LambdaC",0.5339377562151975
"XiC",0.1416604231380281
"BCMesonBar",1.369175429976032
"LambdaC",0.07841070645807491
"DZero",0.24893780737568824
"XiCBar",0.09961841710586958
"LambdaC",0.1292233209059063
"BCMesonBar",0.23024489782406776
"BCMesonBar",0.5334301494777994
"XiCBar",0.0825558585682949
"DZero",0.8214052371632533
"DSMesonBar",0.5462310422812804
"DZeroBar",0.2125772743793247
"DZero",1.81464296870047
"DSMesonBar",0.5282173801259186
"DSMeson",1.6580557870923494
"BCMeson",1.1222585353553645
"DSMesonBar",0.8523869460883163
"DZeroBar",0.16093070243398788
"XiCBar",0.36944426908435724
"DZero",0.6990127547759478
"XiC",0.19233286277536527
"BCMesonBar",2.6998338289632557
"XiC",0.10873365289015796
"XiC",1.0352616651587938
"DSMeson",0.11807223685061119
"BCMesonBar",0.2595738237860627
"BCMeson",0.3534045171425565
"XiCBar",0.480009477945759
"DSMeson",0.24452086528169398
"BCMeson",0.19434537185994766
"XiC",0.02207029808784913
"XiCBar",1.6227796831446835
"XiC",2.1536148320878983
"XiCBar",0.07601820409968496
"BCMeson",1.008172758389977
"LambdaCBar",0.14489803032699655
"BCMeson",0.23913402821155982
"BCMeson",0.6448295455666848
"BCMesonBar",0.08125592064116674
"DSMeson",0.843339903859743
"DSMesonBar",0.4516314882714811
"DSMesonBar",0.16380742538092957
"LambdaC",0.4838250155543965
"DZeroBar",0.3071910018278914
"LambdaCBar",0.12151361788472888
"BCMesonBar",0.729235882994987
"BCMeson",0.7751842876584646
"XiC",2.5849284207470133
"XiC",0.6431276304742288
"XiCBar",0.812235211045165
"BCMesonBar",0.47811509338378283
"LambdaCBar",0.20307712765982516
"BCMesonBar",1.5499967419677532
"LambdaCBar",0.18076247805628207
"XiC",0.29133232645118096
"LambdaC",0.23950776816707253
"DSMesonBar",0.12178673080348641
"XiCBar",0.10864828024112813
"XiC",0.2257088123802795
"BCMeson",0.4260901286314949
"DSMesonBar",0.416224126003684
"DSMeson",0.09086394073155166
"DZeroBar",0.24523696323346986
"LambdaC",0.019477886408235015
"BCMeson",0.8858954098449136
"XiC",0.34869209892463277
"DZero",0.15240788785882683
"BCMeson",0.6629042034498437
"XiC",0.2793275389688662
"XiC",0.14091657161167537
"DZero",0.19077420812196313
"BCMeson",0.7000030258713056
"XiC",0.3986107908882271
"LambdaC",0.5698356120984459
"DZeroBar",0.5815279714981506
"DZero",0.09416478522744927
"LambdaC",0.0786136876929959
"DSMesonBar",0.705669980323846
"XiC",0.7720562383873487
"DSMesonBar",0.29869799099463834
"BCMesonBar",0.09329065540916939
"BCMesonBar",0.1503218659054121
"LambdaC",0.21462486394938823
"DSMeson",0.13979605565204978
"XiCBar",0.09010499953432076
"DZero",0.3597256763512929
"XiC",0.6993094677897277
"DZero",0.24962174279637225
"BCMeson",1.0277436882991942
"LambdaCBar",0.0159746347861826
"BCMesonBar",0.1987879544025409
"DSMesonBar",0.06538732384024987
"DZeroBar",0.22137099001432894
"XiCBar",0.6902913292404629
"BCMeson",0.0905677875316846
"DZeroBar",0.7436681720892185
"DZeroBar",1.230025808735371
"DSMesonBar",0.4919190619224839
"LambdaC",0.3117221828044441
"BCMesonBar",1.063260434704143
"XiCBar",0.2559507242234936
"XiC",0.33928268900129566
"LambdaC",0.03251272756323061
"XiC",0.10519561982192298
"DZero",0.018120840345490438
"DSMeson",0.7926693793517379
"XiC",0.14780116154351122
"XiC",0.21214163011771373
"BCMeson",0.1749411873800466
"LambdaC",0.36007099146040855
"XiCBar",0.08521553360246596
"LambdaCBar",0.22530002138507307
"LambdaCBar",0.41552862852292516
"DSMesonBar",0.9948841718973452
"XiC",0.3240200439663188
"XiC",0.6579521141188175
"XiCBar",0.47713831146544805
"XiC",0.07035820500385173
"BCMesonBar",0.4005781147096501
"DSMesonBar",0.31432386405092994
"XiC",0.5127023819290665
"BCMeson",0.1473627686241403
"DSMesonBar",0.6215708398714599
"BCMeson",0.38947879376283845
"LambdaC",0.7209669110755732
"XiCBar",0.3833919034894779
"DZero",0.25108946515940533
"DSMesonBar",0.27012034533452217
"DSMeson",0.008802895761279511
"LambdaC",0.1553492101289363
"BCMesonBar",0.2476095881502889
"DZero",0.12587344878264328
"DSMeson",0.5670843274473479
"XiC",0.8209708977721845
"XiCBar",0.03667662683689047
"DZero",0.008815614438049875
"XiCBar",0.5241677045591496
"DSMeson",0.11420102637864543
"BCMesonBar",0.1681986903899782
"DZero",0.048796576823937364
"DSMesonBar",0.372331823405911
"BCMeson",0.4863555616007736
"DSMeson",0.30265309304285115
"LambdaCBar",0.11993401326197402
"XiC",1.6117654672618407
"DZeroBar",2.008678048068099
"DSMeson",1.326460515113481
"LambdaCBar",0.039506441779892466
"BCMesonBar",0.6795568806167291
"XiCBar",0.013132598194005245
"XiC",0.11110489057038744
"DSMesonBar",1.717115340137114
"BCMesonBar",0.6541424677823493
"XiC",0.41510964074889106
"DSMeson",1.0850488238325495
"DZero",0.020338392587922763
"LambdaC",0.08913347258913239
"LambdaC",0.007498476207722266
"XiC",0.8502551998929545
"LambdaCBar",0.06948288973815057
"DZero",0.21277277915127688
"BCMeson",0.31734675719326155
"DSMeson",0.13308841511989497
"BCMeson",0.9226368445493145
"DZero",0.028009135946944163
"DSMesonBar",0.2891916921862298
"LambdaCBar",0.1478951749467133
"LambdaCBar",0.051200948916359346
"DZero",0.0015391319532051862
"XiC",0.18845172904076332
"XiC",1.0817741548415793
"DSMesonBar",1.3610600686534025
"DSMeson",0.857039115812119
"XiCBar",0.3165316597630798
"BCMesonBar",0.06107881327625853
"DSMeson",0.5003655251560818
"LambdaC",0.3436232888967423
"DZero",0.05699959710159546
"BCMesonBar",0.2680134431763701
"XiCBar",0.8136461333877565
"DZero",1.4669601899713127
"XiC",0.38289029083179743
"DZeroBar",0.22500788821988615
"DSMesonBar",1.323057592807839
"BCMeson",0.19971541212692243
"XiCBar",0.144951037179993
"LambdaC",0.27692866796628207
"LambdaCBar",0.4360998275802961
"DSMeson",0.07641996124129187
"DZero",0.4598146232605851
"BCMeson",0.37510559465813886
"BCMesonBar",1.6045190704386112
"DZero",0.16673977350192207
"BCMesonBar",0.3959508710436721
"DSMeson",0.3672896934523961
"XiCBar",0.14080968759499504
"XiCBar",1.07913055614984
"DSMeson",0.012164416661269276
"DZeroBar",0.8197555553901323
"XiCBar",0.864842757672943
"XiC",0.41510571529654555
"XiC",0.34997158502656506
"BCMeson",0.18289432144395382
"DSMesonBar",0.7652713562438004
"XiC",0.2957375052860895
